,Word,Relative Frequency,POS
1544,lifestyle,0.8175424652852744,JJ
1545,lifetime,2.1482158227273773,NN
1546,light,1.5402873304682794,NN
1547,lightly,0.4122485135118241,RB
1548,likable,0.5807339569069367,JJ
1549,like,23.106742101878734,IN
1550,likely,2.6427505714494286,JJ
1551,likes,13.194677117615624,NNS
1552,lil,1.659102846680296,VBP
1553,lilpaws,0.9445913515613475,NNS
1554,limelight,0.45470414953195004,RB
1555,limited,1.6583659397069395,VBD
1556,lips,0.3651033016273506,NNS
1557,lisa,4.626985959652997,JJ
1558,list,2.9537601196004637,NN
1559,listens,0.5505835903365598,NNS
1560,listing,1.7592310608019943,VBG
1561,listings,0.9252021012277047,NNS
1562,literally,1.1224418356908397,RB
1563,litter,5.847638335523058,JJ
1564,little,23.45110626042892,JJ
1565,live,8.53668482094999,JJ
1566,lived,4.381139787927364,VBD
1567,lively,0.8841625380302535,RB
1568,lives,4.672869442318482,VBZ
1569,living,7.289277695411105,VBG
1570,ll,9.454940220819013,JJ
1571,ln,0.9791280888050116,JJ
1572,local,2.6476683467560695,JJ
1573,locally,1.804257626814848,RB
1574,located,5.910560075700866,VBN
1575,location,0.5084819093507781,NN
1576,lonely,2.3675487353719293,RB
1577,long,9.842981683961135,RB
1578,longer,3.6302294010988474,RB
1579,longest,0.6140553049403418,JJS
1580,longs,0.45704768738106216,NNS
1581,look,6.74915556111155,NN
1582,looked,1.0847469874905105,VBD
1583,looking,15.408105866013067,VBG
1584,looks,4.54712098378865,NNS
1585,loose,0.7105511348069582,JJ
1586,lose,0.7699184653838735,JJ
1587,losing,1.0161948617329992,NN
1588,loss,1.0869373899079426,NN
1589,lost,2.0120167524530217,VBD
1590,lot,6.611960417043604,JJ
1591,lots,5.385475657768171,NNS
1592,loud,1.3577144163651562,VBP
1593,loudly,0.5707846863246332,RB
1594,lounge,1.5470675235373255,JJ
1595,lounging,1.4939522977123911,VBG
1596,lovable,2.4053419366462365,JJ
1597,love,28.580057941702417,NN
1598,loveable,1.3033321950545749,JJ
1599,lovebug,0.698245325779425,NN
1600,loved,3.6944717400512133,VBD
1601,lovely,3.938033197683521,RB
1602,lover,2.9179381589559594,JJ
1603,loves,32.33470114147158,NNS
1604,lovin,0.849731574196889,VBP
1605,loving,15.69286931323674,VBG
1606,lovingly,0.4780870591868078,RB
1607,lovinliferescue,1.125398840283737,RB
1608,low,3.496792452423438,JJ
1609,loyal,3.099627817912688,NN
1610,loyalty,0.30567449213290576,NN
1611,luck,0.9701977724899433,VBD
1612,luckily,0.46590806284928143,RB
1613,lucky,4.258964540553277,JJ
1614,lucy,2.373477722202636,NN
1615,luigi,1.3399565546294154,NN
1616,luna,2.111425236755427,VBP
1617,luscious,0.3749146734222282,JJ
1618,luxuries,0.7152728566232399,NNS
1619,luxurious,0.6833153154188839,JJ
1620,ly,0.4603237972841015,NNS
1621,lying,0.5277902963253982,VBG
1622,lyme,1.683607751256489,JJ
1623,lynx,1.0816293685689753,JJ
1624,maestro,0.33412153423376967,NN
1625,magnificent,0.7639756720235483,JJ
1626,mail,2.966279583397789,NN
1627,maine,0.6451551915116964,NN
1628,maintain,0.21169092274056278,VBP
1629,maintenance,1.0984427419551128,NN
1630,majestic,0.9103210078470942,JJ
1631,major,0.7506246991426446,JJ
1632,make,12.712971402668574,NN
1633,makes,2.891465374581477,VBZ
1634,making,2.8208523941811783,VBG
1635,male,10.346148695705025,JJ
1636,malea,0.6874391790125163,NN
1637,males,0.7563431812331285,NNS
1638,maltese,1.0415889352346273,JJ
1639,malteserescue,0.9445913515613475,JJ
1640,mama,3.9087119997992747,NN
1641,man,2.8324818842849004,NN
1642,managed,0.4021599178759271,VBD
1643,mandatory,0.3656099272732914,JJ
1644,manhattan,0.4792922749839956,NN
1645,mannered,2.1372514348874763,VBD
1646,manners,4.588859895220271,NNS
1647,mans,0.582080181506138,NNS
1648,manx,0.44219079331888955,VBP
1649,march,0.4528007826358347,NN
1650,marilyn,5.795877180360129,NN
1651,mario,1.6062553677148221,NN
1652,mark,0.5806777713889616,NN
1653,marked,2.5062403360096592,VBD
1654,market,0.7405655380062772,NN
1655,marking,0.6566276236656942,VBG
1656,markings,2.4358764647357343,NNS
1657,mary,1.8420234025581241,JJ
1658,maryellenpon,1.5094004445154303,NN
1659,master,0.6707748551580173,NN
1660,match,3.784140234827762,NN
1661,mate,0.9236679330557693,NN
1662,mates,0.6388705195899747,NNS
1663,matted,0.6343707625031055,VBD
1664,matter,1.1395546374085974,NN
1665,mature,0.7411959668263616,NN
1666,maxine,1.2053853285038718,NN
1667,maybe,2.8981184982563293,RB
1668,mayhem,0.19074724392349435,JJ
1669,mcnaughton,4.626985959652997,NN
1670,meadow,1.5694516302498276,NN
1671,meal,0.524337745452367,NN
1672,meals,0.3664030214196863,NNS
1673,mean,2.427930981287109,VBP
1674,means,2.304293185410522,VBZ
1675,medical,3.541557586492339,JJ
1676,medication,3.1546422820599003,NN
1677,medications,0.6368250646774107,NNS
1678,medicine,0.4480619117214857,VBP
1679,medium,3.532741852231542,NN
1680,meds,1.13813666631725,NNS
1681,meet,19.027787228743755,VBP
1682,meeting,3.7772638857023444,VBG
1683,meets,3.0936339186101143,NNS
1684,mellow,2.624295863059056,VBP
1685,melt,1.6743693564152462,NN
1686,melts,1.026334009819233,NNS
1687,member,0.9155612227125408,NN
1688,members,1.334203114464834,NNS
1689,men,1.3866030354650027,NNS
1690,mental,0.4191531291356648,JJ
1691,mention,1.249331511605792,NN
1692,meow,1.537067266684605,NN
1693,meowing,0.520889513051531,NN
1694,meows,1.0304325753439252,VBZ
1695,mess,0.5412171000933703,JJ
1696,messy,0.4882542454373171,JJ
1697,met,2.127133264012091,VBD
1698,metropolitan,0.4302143881396233,JJ
1699,mia,0.9638652327916282,NN
1700,mice,1.162802893283212,NN
1701,micro,2.6219857358360645,NN
1702,microchip,6.773752446457978,NN
1703,microchipped,10.670179666319587,VBD
1704,mid,0.42007800380522164,JJ
1705,middle,1.6272544934028708,JJ
1706,mild,1.416047807026835,NN
1707,miles,3.4868837529125973,NNS
1708,min,0.33827274496012705,RB
1709,mind,2.8943970387785685,IN
1710,minute,0.93239417605242,NN
1711,minutes,0.7393244687281029,NNS
1712,mischief,0.4011860635992879,VBP
1713,mischievous,0.39179741732849793,JJ
1714,miss,2.5806529120866144,NNS
1715,missed,0.3389677650423967,VBD
1716,missing,1.196049711134235,VBG
1717,mix,10.55023075950685,NN
1718,mixed,1.1238434124881225,JJ
1719,mixes,1.071154349373931,NNS
1720,modeled,0.3921578158862823,VBD
1721,moderate,0.4406921855396087,JJ
1722,moderately,0.5638218024998859,RB
1723,molly,2.99742914323186,RB
1724,mom,10.094268267557228,JJ
1725,moma,0.6037659863130549,NN
1726,moment,1.0337738954339613,NN
1727,momma,0.8710124518559317,NN
1728,mommy,1.726054439395537,NN
1729,moms,0.6678518165680025,NNS
1730,month,6.495949978681049,NN
1731,monthly,1.1495003413099187,JJ
1732,months,8.930802749037339,NNS
1733,mood,0.5374733343140412,VBN
1734,moon,1.3239375778437765,RB
1735,morning,1.5687408248589838,NN
1736,mother,2.7139864479943907,NN
1737,motion,0.6268790951643837,NN
1738,motivated,1.9969299865293548,VBD
1739,motor,0.8846580483300361,NN
1740,mountain,0.6091801762771138,NN
1741,mouse,0.6567204918216695,IN
1742,mouth,1.0130919079465823,JJ
1743,mouths,0.5107448945152571,NNS
1744,mouthy,0.7064561803479471,VBP
1745,moved,2.216495394582586,VBN
1746,moves,0.7230690717166182,NNS
1747,movie,0.9168654359352332,NN
1748,moving,2.4011341598068623,VBG
1749,mr,0.6948134494088856,JJ
1750,msn,7.1029175008063925,NN
1751,muddy,0.9853001854881828,NN
1752,muddypawsrescue,0.878295741747394,NN
1753,muffin,1.941092769544071,NN
1754,multi,0.7908009942196788,NN
1755,multiple,0.8970971606008836,JJ
1756,murmur,0.6917179875373982,JJ
1757,muscle,0.49107428486022553,NN
1758,muscular,0.4588906191574786,JJ
1759,musette,0.33412153423376967,NN
1760,muzzle,0.5520761509417961,RBR
1761,mystic,0.33412153423376967,NN
1762,named,3.6898718410520273,VBN
1763,namesake,0.4163183854594704,JJ
1764,nap,3.7134875821032143,JJ
1765,napping,1.920951613352051,NN
1766,naps,0.9882608863916309,NNS
1767,natural,0.8171698946042774,JJ
1768,nature,1.284789529320523,NN
1769,natured,0.850018067010629,VBD
1770,near,2.7237203922850832,IN
1771,nearby,0.7901315594934368,JJ
1772,nearest,0.42770716931326125,JJS
1773,nearly,0.33922206090958973,RB
1774,necessary,2.5246594920270056,JJ
1775,neck,1.397636266282808,NNS
1776,need,15.130467110982291,VBP
1777,needed,2.5592475515073643,VBN
1778,needing,0.6589764905084494,JJ
1779,needs,13.289816320584102,NNS
1780,neg,0.8055273415603295,JJ
1781,negative,10.083440108306254,JJ
1782,neglect,0.8570322787128319,NN
1783,neglected,0.6003291908858924,VBN
1784,neighbor,0.9543889480644954,RB
1785,neighborhood,1.1248777126628682,RB
1786,nervous,2.7007972982001784,JJ
1787,net,1.0896862030119974,JJ
1788,netflix,0.518976713222159,NN
1789,neurological,0.6091408234559685,JJ
1790,neuter,5.909043410553881,NN
1791,neutered,10.64670517860387,VBD
1792,neutereda,0.5924676462792027,JJ
1793,neutering,0.51800184622335,VBG
1794,neutral,0.5813012212893356,JJ
1795,new,16.00571810452822,JJ
1796,newest,0.6876278540483374,JJS
1797,news,2.2896761162857096,NN
1798,nibble,0.48897542320036075,JJ
1799,nice,4.502699304200464,JJ
1800,nicely,4.4708164252734655,RB
1801,night,2.863215942307852,NN
1802,nip,0.5500467109839753,NN
1803,nipping,0.6144057563382498,VBG
1804,nj,1.5670851165347055,JJ
1805,noises,1.3115802927539226,NNS
1806,non,1.6117065569950593,VBP
1807,normal,1.2835735744210415,JJ
1808,north,2.1050568327610466,JJ
1809,northwest,1.125398840283737,JJS
1810,northwoods,0.7921678793460498,NNS
1811,nose,2.9082861554375152,JJ
1812,note,6.871066363305408,NN
1813,notes,0.5823616005443211,NNS
1814,notice,0.646299316319302,RB
1815,noticed,0.8723075642205232,VBD
1816,november,0.7891616205230503,JJ
1817,nudge,0.5511420672890122,JJ
1818,number,2.724080913001796,NN
1819,nutrition,0.42545427367028504,NN
1820,nuzzle,0.3718986730353938,IN
1821,nuzzling,0.5446850798315922,VBG
1822,ny,3.0098971333846354,JJ
1823,ny339,0.8233640750194302,JJ
1824,nyc,3.088335724114689,NN
1825,nycacc,0.4264142023081119,NN
1826,nycfci,4.911435964840709,NN
1827,nypeticare,2.436311886979647,JJ
1828,obedience,2.7490172394027943,NN
1829,obedient,0.5245226454233258,NN
1830,obvious,0.5381149839739028,JJ
1831,occasional,0.7770390464897253,JJ
1832,occasionally,0.6570485040716382,RB
1833,occur,0.38822886178708926,VBP
1834,october,1.2539169067609244,JJ
1835,odd,0.3085846189113152,JJ
1836,offer,1.110096437538815,NN
1837,offered,1.6205948401682535,VBD
1838,offers,0.5064653248713666,NNS
1839,office,2.520316257903223,NN
1840,oh,2.5537011804860734,RB
1841,ok,2.8433047204811808,JJ
1842,okay,1.7888858455412913,MD
1843,old,30.30123423798871,JJ
1844,olda,0.7761134734505203,JJ
1845,older,7.971107257788218,JJR
1846,ole,0.7583063985242546,JJ
1847,ones,1.4546735977384293,NNS
1848,ongoing,0.8454558974481171,VBG
1849,online,6.302680386309447,NN
1850,oops,0.6281623279187373,NNS
1851,open,3.0901625009718208,JJ
1852,opendoorsanimal,2.942783002604389,JJ
1853,opendoorsanimalrescue,2.248300606221254,NN
1854,opendoorsforanimals,0.9665859614872089,NNS
1855,opening,0.4730033569981996,VBG
1856,opens,0.42488647365371535,JJ
1857,opinion,0.4567265260286082,NN
1858,opportunity,0.8314839587185956,NN
1859,options,0.5623025124326572,NNS
1860,orange,2.775076049451176,VBP
1861,order,1.287891394573801,NN
1862,org,24.869381251238455,JJ
1863,organization,2.4855763810949947,NN
1864,original,1.3307619834104385,JJ
1865,originally,1.0680667130745731,RB
1866,oscar,2.1084476224770685,VBP
1867,outdoor,0.8899298718677692,JJ
1868,outdoors,1.2240959122789115,NNS
1869,outgoing,3.5532784796799843,VBG
1870,outreach,0.9252021012277047,NN
1871,outside,7.170595051542443,IN
1872,overall,1.0427880042722402,JJ
1873,overcome,0.5228337743754643,NN
1874,overexcited,0.3502101830525317,VBD
1875,overly,0.4793266971685655,RB
1876,overstimulated,0.6787148592353532,VBN
1877,overweight,0.7945570939225052,JJ
1878,overwhelm,0.31089855744008665,NN
1879,overwhelmed,0.6820531992048525,VBD
1880,owner,13.078779778043412,NN
1881,owners,4.82843256247911,NNS
1882,pa,0.9087781635402697,VBP
1883,pace,1.244034832517026,NN
1884,pack,1.4972482991181741,NN
1885,package,0.731990526498082,NN
1886,pad,0.9797906355640437,JJ
1887,pads,1.3259524741683848,NNS
1888,page,1.1884639776014756,NN
1889,pages,0.4533206163328614,NNS
1890,paid,0.48050606379616706,VBN
1891,pain,0.7854302774817983,VBP
1892,pair,7.441940419487279,NN
1893,paired,0.4105398422855223,VBN
1894,pairs,1.9759890622625733,NNS
1895,pal,0.7809092502298729,JJ
1896,pampered,0.7231792867784959,VBD
1897,panther,1.4646529791398364,NN
1898,papers,0.48294605662864143,NNS
1899,parainfluenza,0.5404938866020529,VBP
1900,parent,2.923488556626744,NN
1901,parents,1.6332138339169602,NNS
1902,park,2.654457087302357,VBP
1903,partially,0.5420573389867568,RB
1904,particular,0.3528545310272803,JJ
1905,particularly,0.6671256674456283,RB
1906,parties,0.8455754000742393,NNS
1907,partner,2.0442116801865584,NN
1908,partners,0.5548292747329389,NNS
1909,party,0.5354974069573994,NN
1910,parvo,0.6096175828013711,JJ
1911,pass,1.3242158233383663,NN
1912,passed,1.4805841473129395,VBD
1913,passing,0.528772426410093,VBG
1914,past,3.416274188187033,IN
1915,pat,0.5172111438197508,NN
1916,patches,1.269303193440415,NNS
1917,patience,4.914476851008996,NN
1918,patient,5.237284845351973,NN
1919,patrick,1.1072222875560627,NN
1920,paula,0.441625371892432,NN
1921,pavilion,0.6714092646991435,NN
1922,paw,1.7181408443645227,NN
1923,paws,4.716766084070231,NN
1924,pea,0.8304752213622502,FW
1925,peace,0.3104525431449614,NN
1926,peanut,1.1445821626715609,NN
1927,pedro,1.1193901586200614,NN
1928,pee,0.86263997227929,NN
1929,peeps,0.5653365259389982,NNS
1930,pees,0.7588930462494891,NNS
1931,pending,2.5744411728542262,VBG
1932,penny,1.6200905307068671,NN
1933,people,15.95112416787009,NNS
1934,pep,0.6621041807386085,VBP
1935,perfect,9.60839938070751,JJ
1936,perfection,0.6276965651434743,NN
1937,perfectly,1.256368737060525,RB
1938,period,0.42510807437422843,NN
1939,periods,0.7215798082763234,NNS
1940,permanent,1.7736934318208122,JJ
1941,person,6.457169009012208,NN
1942,personal,0.6889096321392442,JJ
1943,personalities,0.3054698671778452,NNS
1944,personality,5.255327377272935,NN
1945,personalized,0.3921578158862823,VBN
1946,personally,1.125398840283737,RB
1947,pet,13.509572138209812,JJ
1948,petco,4.2829621955204935,NN
1949,peters,1.7377504661697685,NNS
1950,petfinder,2.960466635750253,VBP
1951,petite,2.6326245173659935,JJ
1952,pets,8.930350629249054,NNS
1953,petsmart,1.7964680164419624,RB
1954,petted,6.54483275669458,VBD
1955,petting,4.409433477434301,VBG
1956,pflugerville,1.3601936988944239,NN
1957,phone,0.6560461467796366,NN
1958,photo,1.511303533501166,NN
1959,photos,3.2792113893915973,NNS
1960,php,0.4533206163328614,VBP
1961,physical,2.9198195492540773,JJ
1962,physique,0.36837508164218735,NN
1963,pick,2.293608287044433,NN
1964,picked,4.533751572792298,VBD
1965,picking,0.5098587417514291,VBG
1966,picky,0.87998398595673,JJ
1967,picture,0.5843069167868387,NN
1968,pictures,1.6448681790638935,VBZ
1969,pie,0.5034900255044127,JJ
1970,piece,0.5065480189902041,NN
1971,pieces,0.659306326377992,NNS
1972,pill,0.6000677189657517,NN
1973,pink,0.5668212330306949,VBP
1974,pit,2.6858501820389806,NN
1975,pitbull,0.5748276634256559,NN
1976,pittie,1.3766846000532886,JJ
1977,place,5.840748662108761,NN
1978,placed,2.165859569092221,VBD
1979,placement,2.8195868953530123,JJ
1980,places,1.5134760087156627,NNS
1981,plan,1.089856762432266,VBP
1982,play,17.354130713224787,VBP
1983,played,0.7642031940429341,VBN
1984,playful,14.76569580699622,JJ
1985,playfulness,0.6584809097813505,NN
1986,playgroup,2.022399071405082,NN
1987,playing,7.584372644849522,VBG
1988,playmate,0.9809017087817473,NN
1989,plays,2.5300500521209317,NNS
1990,playtime,1.0320363855240797,VBP
1991,pleased,0.4041804040530694,JJ
1992,pleases,0.4469237014458667,NNS
1993,pleasure,0.7839006340002463,VBP
1994,plenty,2.2536058262095593,JJ
1995,plop,0.29338012055180457,NN
1996,plus,1.2229126157514365,CC
1997,pm,9.169322939814574,NN
1998,pocket,0.6421059282534588,NN
1999,pod,0.7485996306311927,NN
2000,point,3.199660218292457,NN
2001,pointer,0.8004572534091119,NN
2002,police,0.6073710848398582,NN
2003,policy,0.7419404551037105,NN
2004,polite,0.4720501756747435,NN
2005,politely,0.7496629151018623,RB
2006,poodle,0.920003646687726,JJ
2007,pool,0.5567555736566047,NN
2008,poops,0.8765110571388086,NNS
2009,poor,2.25340973703101,JJ
2010,positive,4.257244018877833,JJ
2011,possible,3.377222062882488,JJ
2012,possibly,2.636680769818592,RB
2013,post,2.0564695366284154,NN
2014,posting,5.20518289431791,VBG
2015,potato,1.1820242662227136,NN
2016,potential,2.2048538037284215,NN
2017,potentially,0.664554285421157,RB
2018,potty,4.039369309497878,JJ
2019,pouncing,0.3979638298808845,VBG
2020,pound,3.273546374859673,NN
2021,pounds,8.904176412961109,NNS
2022,power,0.49590802559037567,NN
2023,practice,0.5493940918031506,NN
2024,praise,0.7194432755944263,NN
2025,prayed,0.3465504211008571,VBN
2026,pre,0.3095783169414933,VBP
2027,precious,2.44848562087083,JJ
2028,predict,0.3090473445366936,NN
2029,prefer,3.6441869970522554,NN
2030,preferably,0.41530197278959435,RB
2031,preferring,0.3829002950139606,VBG
2032,prefers,3.6295926355836174,NNS
2033,pregnant,1.121950503269944,JJ
2034,prepared,0.8292692558161844,JJ
2035,presence,0.4199814192616873,NN
2036,present,0.6575099070045292,JJ
2037,presently,0.4196395943776259,RB
2038,pressure,0.3066345091165614,NN
2039,pretty,6.907633401258648,JJ
2040,prevent,0.44483520860225256,NN
2041,preventative,1.5532582792420737,JJ
2042,prevention,6.600687303574304,NN
2043,preventive,1.5577264686574477,VBP
2044,previous,5.309481403601977,JJ
2045,previously,1.5969741777221804,RB
2046,prey,0.43232722168756005,JJ
2047,pride,1.8208205839438676,JJ
2048,primarily,0.4670537804727854,RB
2049,princess,2.0788670829198477,JJ
2050,prior,0.5096386242636912,JJ
2051,priority,0.8881313499162943,NN
2052,pro,0.4327707971037246,NN
2053,probably,3.0898681143175426,RB
2054,problem,1.7051391707409773,NN
2055,problems,1.0818503267175774,NNS
2056,procedures,1.011507093871033,VBZ
2057,process,4.539200633484213,JJ
2058,professional,0.6101913953078224,JJ
2059,profile,0.6406075599695873,NN
2060,program,6.386454925914185,NN
2061,progress,1.8200660956291093,NN
2062,progressing,0.24921942003608258,VBG
2063,promise,1.080149818415491,NN
2064,promised,0.8128752640754853,VBN
2065,promises,0.7288541097096511,NNS
2066,promptly,2.03729121723364,RB
2067,prone,0.34506701472861007,VBP
2068,proper,1.6734628414266224,JJ
2069,properly,0.43103372147821783,RB
2070,prospective,0.23327339534426633,JJ
2071,protect,0.3831629310322655,NN
2072,protective,0.8619976339782498,JJ
2073,proud,0.5017945225372,JJ
2074,proven,0.44456450523574154,NN
2075,provide,4.018862460901465,NN
2076,provided,0.5564684241962197,VBD
2077,providing,0.43084481882490305,VBG
2078,puerto,0.6593697602690406,JJ
2079,pull,0.725210192831206,NN
2080,pulled,1.0835514551749008,VBD
2081,puller,0.3563207715318387,NN
2082,pulls,0.44492340867113345,NNS
2083,pup,4.908413043235589,JJ
2084,puppies,5.248875383994624,NNS
2085,puppy,8.581332076141287,JJ
2086,pups,1.8872812231873084,NNS
2087,pupstarz,1.4475632170845343,VBP
2088,pupstarzrescue,10.464428223108415,JJ
2089,pure,0.791904371178718,NN
2090,purebred,0.4533206163328614,VBD
2091,purpose,0.3174641427203064,JJ
2092,purr,4.470105135297562,NNS
2093,purrfactor,0.441625371892432,NN
2094,purrfect,1.274338183743178,VBP
2095,purring,1.9021072734977285,VBG
2096,purrs,2.488678660087501,NN
2097,puts,0.5322665977750779,VBZ
2098,putting,0.7227856767725412,VBG
2099,quality,0.6760512448538615,NN
2100,queen,3.045499234798248,JJ
2101,queso,1.8432061931429462,JJ
2102,questions,12.917840174439089,NNS
2103,quick,2.1728269464165906,JJ
2104,quickly,4.654517982647944,RB
2105,quiet,8.599189163239826,JJ
2106,quieter,0.6235174911610857,RBR
2107,quietly,1.0668207524314357,RB
2108,quintessential,0.34538640794738606,JJ
2109,quirks,0.7605014489094833,NNS
2110,quirky,0.9666513037626727,VBP
2111,quite,7.085071692533455,RB
2112,rabies,2.554076076148934,NNS
2113,raised,1.7548791022262424,VBD
2114,ran,0.5675429694810519,JJ
2115,range,1.616556956915775,NN
2116,rarely,0.352433468395851,RB
2117,rating,0.435045690245402,NN
2118,rays,0.43140995223090617,NNS
2119,rcn,4.626985959652997,VBP
2120,reach,0.6801410617767683,VBP
2121,react,0.5444004219368842,JJ
2122,reactive,0.640386506547005,JJ
2123,read,6.386117437858997,NN
2124,ready,10.494823000022741,JJ
2125,real,2.422806003602023,JJ
2126,realize,0.4111632721712537,NNS
2127,really,12.219386359910452,RB
2128,rear,0.9584096361079195,JJ
2129,reason,1.5798250046411817,NN
2130,reasons,0.3600252163753356,NNS
2131,reboundhounds,3.0886715232160142,VBZ
2132,receive,2.6419214310675025,VBP
2133,received,2.8307316366207234,VBN
2134,receiving,2.133975054928891,JJ
2135,recent,0.5871935699296592,JJ
2136,recently,3.2207183394772416,RB
2137,reclaimed,0.5781978274591928,VBD
2138,recognize,0.6725987218238213,JJ
2139,recommend,0.8387569695858357,NN
2140,recommended,0.8655708448476962,VBD
2141,records,0.4125722225855986,NNS
2142,recovered,0.6181367710263135,VBD
2143,recovering,0.7580579338290288,VBG
2144,red,1.6441001850344148,JJ
2145,referred,0.3210236786105326,JJ
2146,regal,0.7455438332047905,NN
2147,regarding,3.6892815280531805,VBG
2148,regimen,0.3212045553984032,NNS
2149,registration,2.8853729931612415,NN
2150,regular,1.392786441930654,VBP
2151,regularly,0.9263218224073801,RB
2152,rehome,0.6581219394773459,JJ
2153,reinforcement,0.761335974075436,NN
2154,related,0.8041778582185103,VBN
2155,relationship,0.7635667219571433,NN
2156,relax,1.5817544749759946,NN
2157,relaxed,1.9819878770760446,VBD
2158,relaxing,0.736393213484662,VBG
2159,remain,1.1201617001325663,NN
2160,remains,0.9380086719929952,VBZ
2161,remind,0.33963659476324964,VBP
2162,removed,1.0278575854127678,VBN
2163,representatives,2.8853729931612415,NNS
2164,request,1.708470694139854,VBP
2165,requested,0.34748904036043554,VBN
2166,require,3.9557407295295337,NN
2167,required,2.139534111062058,VBN
2168,requires,2.2928161882639664,VBZ
2169,rescue,16.056773242140693,JJ
2170,rescued,7.068354513593785,VBN
2171,rescuemeclifford,2.5661115597190913,JJ
2172,rescuer,3.3192975464683316,NN
2173,rescuers,0.32750084454355277,NNS
2174,rescues,0.7732110824577382,VBP
2175,rescuing,0.33841872406168305,VBG
2176,rescuzillanyc,0.8513559564138631,NN
2177,reserved,0.8044022870456966,VBD
2178,residence,0.490332107017669,NN
2179,resident,2.533451591204615,NN
2180,residents,0.38905781270567047,NNS
2181,resilient,0.5829429933732438,JJ
2182,resist,0.8728796919647726,NN
2183,resource,0.2934055827882446,NN
2184,resources,0.9066412326657228,NNS
2185,respect,0.803878122100928,VBP
2186,respectful,2.0501919687532344,JJ
2187,respects,0.9396771450235508,NNS
2188,respond,2.8081456865485115,NN
2189,responded,1.8013619898395836,VBD
2190,responding,0.4595222440757195,VBG
2191,responds,0.7196390337544858,NNS
2192,responsible,0.9891162573319092,JJ
2193,responsive,0.5058232352277744,JJ
2194,rest,2.4728943118634934,NN
2195,resting,0.8351718643826093,VBG
2196,result,0.6738369014150567,NN
2197,retired,0.6457748371599239,VBD
2198,retirement,0.7675024740738091,NN
2199,retrieve,0.3761763693031671,NN
2200,retriever,0.669480088619166,NN
2201,return,3.9865824827223535,NN
2202,returned,1.494178553983616,VBD
2203,revealed,0.3949158058281896,VBD
2204,reward,0.40988986086044243,NN
2205,rewarded,0.33240061781663366,VBD
2206,ribbon,0.5806017565615234,NN
2207,rico,0.6593697602690406,NN
2208,ride,0.5338448543561645,NN
2209,rides,1.7884372385764584,VBZ
2210,riding,0.7130791887123199,VBG
2211,right,9.746303334226823,JJ
2212,risk,0.5420076246162764,NN
2213,road,0.8796505106129282,NN
2214,roaming,0.36609986739640354,VBG
2215,rock,1.501370399064526,NN
2216,rockaway,0.6281623279187373,NN
2217,rockstar,1.5971210259020896,NN
2218,rocky,1.8307557189575059,JJ
2219,rod,0.5680253415915997,NN
2220,rogue,1.1013217279914185,NN
2221,role,0.4686122030702599,NN
2222,roll,1.251232269467617,NN
2223,rolling,1.4154909033045977,VBG
2224,rolls,0.8066365280300231,NNS
2225,romp,1.0886048728486382,VBP
2226,roof,0.46373859536646056,JJ
2227,room,3.521674761880853,NN
2228,roommate,0.616955313109561,NN
2229,roots,0.3016827621499621,NNS
2230,rope,0.5321807263828979,VBP
2231,rough,2.9233070847118015,JJ
2232,round,2.1662063382109182,NN
2233,routine,1.766419780810479,JJ
2234,rp_application,0.5982301408029898,NN
2235,rr,0.9430058333368331,NN
2236,rub,3.3255424544274748,NN
2237,rubbed,0.9610563971623544,VBD
2238,rubbing,1.3748019687728497,VBG
2239,rubs,5.746648586008965,NN
2240,rule,0.4102638160101344,NN
2241,rules,0.28628718953788335,NNS
2242,run,5.378114608347686,VBP
2243,running,3.831364692671597,VBG
2244,runs,2.2342595206843785,RB
2245,rural,1.1558156675136424,JJ
2246,rush,0.4598773551152284,NN
2247,russell,0.7862092347567669,NN
2248,sable,4.149134278178692,JJ
2249,sad,1.1590045144211267,JJ
2250,sadly,1.529389513989145,RB
2251,safe,4.586552216565372,JJ
2252,safety,0.7410881829365605,NN
2253,sagdinfo,0.3155179255486386,NN
2254,said,1.8962733301194765,VBD
2255,salem,0.6560893101983143,JJ
2256,samaritan,1.1892361934322695,JJ
2257,san,4.4028145994558425,NN
2258,sasha,1.8146361051334576,NN
2259,saspca,0.6608640346289831,NN
2260,sassy,1.541686984092771,JJ
2261,sat,1.7934395692300864,VBD
2262,saturday,1.445883121427908,JJ
2263,save,6.5410580161552865,VBP
2264,saved,1.0925598615389303,VBN
2265,savings,0.9066412326657228,NNS
2266,savvy,0.9408527282647667,JJ
2267,saw,0.9974112404536088,VBD
2268,say,4.802054280294595,VBP
2269,saying,0.5302327909890352,VBG
2270,says,3.7506745818312406,VBZ
2271,sbcglobal,0.42679164772442646,JJ
2272,scamper,0.5251422503834389,NN
2273,scare,0.9210166122426013,NN
2274,scared,3.295320998913192,VBD
2275,scary,0.5478206181899827,JJ
2276,schedule,1.6999396654441858,NN
2277,scheduled,0.7481554220948403,VBN
2278,schedules,0.4533206163328614,NNS
2279,school,2.0622709704538966,NN
2280,scout,0.9932589134468641,NN
2281,scratch,1.3641353809678014,NN
2282,scratched,0.9139402764705732,VBD
2283,scratches,3.064013784346723,NNS
2284,scratching,2.00459972490697,VBG
2285,scritch,0.36618728103760123,NN
2286,search,0.701814232709525,NN
2287,searching,0.9566583227409904,VBG
2288,second,1.6740486497819322,JJ
