625,"Lucy Lou is 2 years old.  She is housebroken, kennel trained, knows ""sit and stay,"" is treat motivated and does best with positive reinforcement.  She loves cuddles and attention, but easily entertains herself with toys and bones.  Lucy will be best in a home with a fenced yard and no other dogs.  She has lots of energy and can run laps around a yard.  She has not been tested with cats and has not been around small children.  

Lucy Lou is fully vetted.  For ADOPTION INFORMATION please contact Tina DeVusser: 815-618-9172.  She is a posting for Find A Home Pet Rescue."
626,"Patrick and his best friend Bear are looking for a new forever home, hopefully together.  Patrick is 7 years old and an extremely loving boy.  He loves to go on walks and meet other friends at the dog park.  Patrick will be a great companion for anyone who loves dog cuddles and doesn't travel too often.  Due to my new work/ travel schedule Patrick is looking for a new forever home.  He will make an amazing new pet for anyone.  

Patrick is fully vetted  For ADOPTION INFORMATION please contact Taylor: taylorlisawilliams@gmail.com or 562-357-2445."
627,"Bear and his best friend Patrick are looking for a new forever home, hopefully together.  Bear is 8 years old and is a very mellow loving boy.  He really likes to lay in the sun and cuddle up on the couch.  He is extremely loyal and protective of his owner so when on walks he will bark at other dogs as they pass.  But he is all bark and no bite.  Bear is extremely low maintenance - he does not require much and will make a fine companion for anyone in need. However since he is older he will be best in a household without small children.  Due to my new work/travel schedule I am unable to provide him with the home he deserves.

Bear is fully vetted.  For ADOPTION INFORMATION please contact Taylor: taylorlisawilliams@gmail.com or 562-357-2445."
628,"Captain is 3 years old and weighs 60 to 70 pounds.  He likes to play-of-war, run around in large spaces when he has the opportunity, and cuddle.  I have to surrender him due to living circumstances: my grandfather is recently deceased and my grandmother needs someone to move in with her to care for her.  the lease for my current residence will be up August 1st and I will move with my grandmother then.  Since her landlord does not allow pets and I have no additional friends or family members who can take him, Captain needs to find a new home.  He is in the process of being fully vetted.

For adoption information please contact Kayleigh at: 708-475-5526."
629,"Cricket is 7 years old and weighs 14.4 pounds.  She is camera shy - wants to snuggle and hide from it.  She is a sweet girl, housetrained, and gets along with other dogs.  She and Persia came from the same high kill shelter and are about the same age.  We are not sure but we were told that they came from the same home where the owner could no longer care for them.  Cricket is fully vetted including bordetella prevention and is heart worm/lyme disease tested and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Cricket is a posting for Rescue Me Clifford and is in foster care."
630,"Darla is 16 weeks old and weighs 38.4 pounds.  She has her first set of puppy shots including bordetella prevention and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Darla is a posting for Rescue Me Clifford and is in foster care."
631,"Kendrick, Kenny is looking for a foster home/permanent home.  He is 2 to 3 years old and fully vetted including a microchip.  Kendrick is housebroken and walks well on a leash.  He loves playing ball and cuddling with his humans who tend to call him Kenny.  
Kendrick knows basic commands and is working on kennel training.  He does need slow introductions to new dogs and people.  He has not been cat tested.

For FOSTER/ADOPTION INFORMATION please contact Tina: 815-618-9172.
Kendrick is a posting for Find A Home Pet Rescue."
632,"Cliff is kid, cat, and dog friendly, looking for his forever home.  He is 4 to 5 years old, fully vetted, housebroken, loves to cuddle, and would love his very own backyard to run around in.  He is looking for a foster home or forever home by August 31st when surgery is happening in his current foster home family.  

For FOSTER/ADOPTION INFORMATION please contact Tina: 815-618-9172.
Cliff is a posting for Find A Home Pet Rescue."
633,"Cecilia is 8 weeks old and ready to go to her forever home.  She weighs 6 pounds.  She is a typical puppy: eats, sleeps, poops, pees, runs, plays, and loves attention.  She has her first set of puppy shots including bordetella prevention and is dewormed and microchipped.  

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Cecilia is a posting for Rescue Me Clifford and is in foster care."
634,"Jimmy is 5 years old and weighs around 75 pounds.  This sweet, handsome guy is from a loving farm family home and the only reason he is looking for a new home - he chases chickens.  So please, apply only if you do not have chickens.  Jimmy is fully vetted including bordetella prevention and is heart worm/lyme disease tested and microchipped.

For ADOPTION INFORMATION  please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Jimmy is a posting for rescue Me Clifford and is in foster care."
635,"Sophia is 4 years old and weighs 41.2 pounds.  Just look at her beautiful eyes.  She is asking you to take her home.  Sophia is fully vetted including bordetella prevention and is heartworm/lyme disease tested and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescue me clifford.org or 217-808-2543.  Sophia is a posting for Rescue Me Clifford and is in foster care."
636,"Jasmine is 5 1/2 months old and ready for a forever home of her own.  This precious pup loves people and other dogs.  She is fully vetted including bordetella prevention and is microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Jasmine is a posting for Rescue Me Clifford and is in foster care."
637,"Storm is ready to go her forever home.  She is socialized and loving and a typical puppy: eats, sleeps, chews, poops, pees, and play fights with her siblings.  Storm has her first set of puppy shots including bordetella prevention and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Storm is a posting for Rescue Me Clifford and is in foster care."
638,"Ash is a big ole' puppy.  He is 6 months old, weighs 51.2 pounds, and is kennel trained.  He has high energy at this point as he is still a puppy.  Ash is fully vetted including bordetella prevention and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Ash is a posting for Rescue Me Clifford and is in foster care."
639,"Tuffy is 1 year old and weighs 41.2 pounds.  He thinks he is a lap dog.  His foster mom says that he loves to be on her lap.  He is such a sweet dog -
 a handsome boy who would love to become part of your family and snuggle with you on the sofa.  He is house trained and fully vetted including bordetella prevention, heart worm/lyme disease tested, and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Tuffy is a posting for Rescue Me Clifford and is in foster care."
640,"Windy is ready to go to her forever home.  She is a typical puppy: eats, sleeps, poops, pees, chews, runs, play fights, and gives lots of kisses and snuggles in your arms.  RMC has Windy's mama also - she weighs less than 35 pounds so we really do not expect Windy to get much larger than that.  Windy has her first set of puppy shots including boretella prevention and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Windy is a posting for Rescue Me Clifford and is in foster care."
641,"Winoma is ready to go to her forever home. We have her mama who weighs less than 35 pounds so we do not expect Winoma to be a large dog.   She is a typical puppy - eats, sleeps, poops, pees, runs, play fights with her siblings, and gives plenty of kisses.  If you love puppy kisses she would be happy to give them to you if you take her home with you.  Winoma has her first set of puppy shots including bodetella prevention and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Winoma is a posting for Rescue Me Clifford and is in foster care."
642,"Jupiter is ready to go to his forever.  He is tiny yet full of energy and appreciates attention.  Jupiter has his first set of puppy shots including bordetella prevention and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Jupiter is a posting for Rescue Me Clifford and is in foster care."
643,"Haven is 6 months old and weighs 24.2 pounds.  She is still a puppy and a very happy one at that.  She is playful.  Gets along with other dogs.  Haven has been in a foster home who will tell you about her.  She is fully vetted including bordetella prevention and is heart worm/lyme disease tested and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Haven is a posting for Rescue Me Clifford and is in foster care."
644,"Kipper will be ready to go to his forever home after Sept 21.  He would love to go to your home and entertain you with his antics.  He has had his first set of puppy shots including bordetella preventative and is dewormed and microchipped.

For ADOPTION INFORMATION please contact Marilyn: marilyn@rescuemeclifford.org or 217-808-2543.  Kipper is a posting for Rescue Me Clifford and is in foster care."
645,"APPLICATIONS (at www.lovinliferescue.org) TAKE PRIORITY OVER EMAIL INQUIRIES. 
*** You will be contacted if you are a potential match.  
Contact could take up to 48 hours (Volunteer organization)*** 

Meet IZZY!  This sweetie-pie is a 1 year old (approximately), female, 45 lb, Pointer / Lab / Terrier mix (just a guess).  One of our volunteers found her as a stray and when no one claimed this beautiful girl, we brought her under our wing.  Izzy is absolutely precious!!  She has stunning hazel eyes, a super cute pink nose, and adorable ""rose-type"" ears.  And what a wonderful personality!  She is  soooooooo sweet with the softest disposition!  Izzy is young and puppy-like with a very happy attitude.  It's almost like she is cracking jokes to herself all the time.  Izzy is good with other dogs and friendly with people.  She knows only ""sit"", but she is super smart and eager to learn.  We are sure Izzy will be a star!  Izzy is easy on a leash and likes to stay close.  She is looking for a semi-active family to match her youthful energy, but she is actually quite chill, too.  Long walks by the lake or striding through neighborhoods with Izzy will have heads turning not to mention the fun you will have with her!  Izzy is very loving, as well, and will make a great snuggle partner.  She literally melts right into you. SO PRECIOUS!!  She will melt your heart.  We guarantee you won't be able to resist her...!  Fill out our application soon, so you can be this gorgeous girl's Forever Family!

***TRAINING IS MANDATORY FOR ALL LLR ADOPTABLES!!

NOTE: We do NOT adopt out of state. Our range is no further than 40 miles North / Northwest from Chicago and 25 miles South from Chicago. This is because we PERSONALLY do home visits for every single dog / puppy. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!"
646,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first. THANK YOU!! :)

Meet BENITO (BENI)! More to come on this darling 10 week old, male, 2.3 lb Buff-colored Domestic Short Hair kitten...

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!"
647,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first. THANK YOU!! :)

Meet BACIO! More to come on this darling 10 week old, male, 2.5 lb grey & white tabby Domestic Short Hair kitten...

*** FABULOUS PROFESSIONAL PHOTOS TAKEN BY PETER MEDLOCK:  https://petermedlock.com :

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
648,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first. THANK YOU!! :)

Meet ODYSSEY! This sweetie is a 6 year old, male, 11 lb Black Domestic Short Hair.  Odyssey is a big boy and has one of the biggest hearts to match!  He is very affectionate and loves attention.  Odyssey is a very happy boy!  He is currently living with two other kitties and adjusted well after the proper introduction time period.  When Odyssey is not purring and showboating his wonderful physique, he can be found sun bathing or watching the world go by out the window.  Odyssey's family moved and could not take him with them, so he is looking for a Forever Family that will love him they way he loves (with his whole heart) and keep him safe for the rest of his life.  He is an amazing companion and will be your best friend!  

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
649,"APPLICATIONS (at www.lovinliferescue.org) TAKE PRIORITY OVER EMAIL INQUIRIES. 
*** You will be contacted if you are a potential match.  
Contact could take up to 48 hours (Volunteer organization)*** 

Meet WOODROW!  This gorgeous pup with stunning light green eyes is a 10 month old (approximate), male, 30 lb, Bull Terrier mix (just a guess).  Imagine our surprise when we saw this baby on deathrow!  Woody is darling and such a GOOD puppy!!  He is SUPER  friendly with every person he meets and he loves to give hugs!  He is good with other dogs (lives with 3) and is crate trained.  Woody is an active, fun-loving puppy and needs training, but he is as smart as a whip and learns quickly!  He is already making progress learning how to walk well on a leash and knows ""sit"".  Woodrow has not had one accident in his foster home!  He is such an affectionate sweetie and will curl up right in your lap!  This little love is sure to find his Forever Family quickly, so fill out our application soon!


***TRAINING IS MANDATORY FOR ALL LLR ADOPTABLES!!

NOTE: We do NOT adopt out of state. Our range is no further than 40 miles North / Northwest from Chicago and 25 miles South from Chicago. This is because we PERSONALLY do home visits for every single dog / puppy. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!"
650,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first.
*** You will be contacted if you are a potential match.   THANK YOU!! :)

Meet MUSETTE (siblings:  MYSTIC & MAESTRO)!  This beautiful baby is a 6 week old, female, Domestic Short Hair calico kitten.  She is one of several kittens that were going to be euthanized at Animal Control, but Lovin' Life was able to rescue them with the help of wonderful foster homes!  What can we say...?  Kittens!  They are happy, healthy, normal tumbling little kittens that are too hilarious to watch as they scamper in what looks like ""fast motion"".  They are really playful and love to chase around little balls and mice and have a great time climbing up the kitty condo.  After a good ""zoom"" session, they zonk out for a ""cat nap"".  These kittens will bring so much joy to your life and will make the best sweet & snuggly companions.  They are all looking for their Forever Family and will be ready to go soon, so we are taking applications now.  We know these precious kittens will go quickly, so put in your application right away!  

****  We do not adopt single kittens, so please consider adopting another sibling or have a young cat at home.  We do not adopt single kittens to a home with a senior cat.    

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
651,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first.
*** You will be contacted if you are a potential match.   THANK YOU!! :)

Meet MYSTIC (siblings:  MUSETTE & MAESTRO)!  This beautiful baby is a 6 week old, female, Domestic Short Hair tortie kitten.  She is one of several kittens that were going to be euthanized at Animal Control, but Lovin' Life was able to rescue them with the help of wonderful foster homes!  What can we say...?  Kittens!  They are happy, healthy, normal tumbling little kittens that are too hilarious to watch as they scamper in what looks like ""fast motion"".  They are really playful and love to chase around little balls and mice and have a great time climbing up the kitty condo.  After a good ""zoom"" session, they zonk out for a ""cat nap"".  These kittens will bring so much joy to your life and will make the best sweet & snuggly companions.  They are all looking for their Forever Family and will be ready to go soon, so we are taking applications now.  We know these precious kittens will go quickly, so put in your application right away!  

****  We do not adopt single kittens, so please consider adopting another sibling or have a young cat at home.  We do not adopt single kittens to a home with a senior cat.    

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
652,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first.
*** You will be contacted if you are a potential match.   THANK YOU!! :)

Meet MAESTRO (siblings:  MYSTIC & MUSETTE)!  This beautiful baby is a 6 week old, male, Domestic Short Hair black & white Tuxedo kitten.  He is one of several kittens that were going to be euthanized at Animal Control, but Lovin' Life was able to rescue them with the help of wonderful foster homes!  What can we say...?  Kittens!  They are happy, healthy, normal tumbling little kittens that are too hilarious to watch as they scamper in what looks like ""fast motion"".  They are really playful and love to chase around little balls and mice and have a great time climbing up the kitty condo.  After a good ""zoom"" session, they zonk out for a ""cat nap"".  These kittens will bring so much joy to your life and will make the best sweet & snuggly companions.  They are all looking for their Forever Family and will be ready to go soon, so we are taking applications now.  We know these precious kittens will go quickly, so put in your application right away!  

****  We do not adopt single kittens, so please consider adopting another sibling or have a young cat at home.  We do not adopt single kittens to a home with a senior cat.    

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
653,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first.
*** You will be contacted if you are a potential match.   THANK YOU!! :)

Meet JEWEL!  This beautiful baby is a 12 week old, female, Domestic Short Hair white kitten with tabby markings on her ears and tail.  She is one of several kittens that were going to be euthanized at Animal Control, but Lovin' Life was able to rescue them with the help of wonderful foster homes!  What can we say...?  Kittens!  They are happy, healthy, normal tumbling little kittens that are too hilarious to watch as they scamper in what looks like ""fast motion"".  They are really playful and love to chase around little balls and mice and have a great time climbing up the kitty condo.  After a good ""zoom"" session, they zonk out for a ""cat nap"".  These kittens will bring so much joy to your life and will make the best sweet & snuggly companions.  They are all looking for their Forever Family and we know these precious kittens will go quickly, so put in your application right away!  

****  We do not adopt single kittens, so please consider adopting another sibling or have a young cat at home.  We do not adopt single kittens to a home with a senior cat.    

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
654,"TO ADOPT or FOSTER one of our Fabulous Felines, please fill out our convenient online application that can be found on our website (www.lovinliferescue.org) under Adoption Procedures - please read first.
*** You will be contacted if you are a potential match.   THANK YOU!! :)

Meet BARNABAS (sibling: JOSETTE)!  This beautiful baby is a 7 week old, male, Domestic Medium Hair brown tabby with white kitten.  He is one of several kittens that were going to be euthanized at Animal Control, but Lovin' Life was able to rescue them with the help of wonderful foster homes!  What can we say...?  Kittens!  They are happy, healthy, normal tumbling little kittens that are too hilarious to watch as they scamper in what looks like ""fast motion"".  They are really playful and love to chase around little balls and mice and have a great time climbing up the kitty condo.  After a good ""zoom"" session, they zonk out for a ""cat nap"".  These kittens will bring so much joy to your life and will make the best sweet & snuggly companions.  They are all looking for their Forever Family and will be ready to go soon, so we are taking applications now.  We know these precious kittens will go quickly, so put in your application right away!  

****  We do not adopt single kittens, so please consider adopting another sibling or have a young cat at home.  We do not adopt single kittens to a home with a senior cat.    

NOTE: We do NOT adopt out of state. Our range is no further than 50 miles North / Northwest from Chicago and 30 miles South from Chicago. This is because we PERSONALLY do home visits for every single cat / kitten. Exceptions ONLY in certain cases where a sweetie has issues (medical / behavioral / special needs) and we have had him / her for a longer time. We will then travel to the Moon for a Forever Family!
"
655,"Muffin is a gorgeous 5 months old kitten. He's so friendly, playful and loves to be petted."
656,"Bailey is a beautiful 1 year old kitty. She's loves to eat and being hold. Also she has imaginary friends and play with them sometimes. 
"
657,Jelly is an adorable 2 years old kitty. She loves to be petted and brushed.
658,"Cloe is a gorgeous 5 months old kitten. She's friendly, playful, smart and loves cats."
659,"Buffy is a beautiful 2 years old kitty. She's very friendly with cats and dogs. 
Buffy is available only for a cat lover."
660,"Winnie is a beautiful 3 years old kitty. She's very playful, active, sweet and loves to be petted. There's not a toy that she can't handle (yeah, she destroys her toys in pieces (only her toys)) and if there's ""catnip"" around... she will play with her imaginary friends. She's so funny and smart, you would love her!"
661,"Dexter is an adorable 5 months old kitten. He's very playful, sweet, friendly and smart. 
Dexter has a twin (Muffin). 

They can be adopted together or separated."
662,Wendy is a gorgeous 15 months old kitty. She's so sweet and loves to be petted.
663,"IF YOU ARE INTERESTED IN ADOPTING MADDIE, PLEASE CONTACT KATHY AT: katsmyname@icloud.com OR CALL: 917 667-2569

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

Born about October, 2015, Maddie and her sister Pammie were dumped outside when the owner moved.  I saw them and had to take them in because they ran right up to me and were by a very busy roadway.  When Pammie had kittens, Maddie wanted to play Mommy!  She's very sweet, loving and very obedient.  She will come immediately when you snap your fingers. Maddie really would love a family to live with and call her own.   She was saved for a reason!  Let's continue helping Maddie by giving her a safe place. 

Maddie has received her rabies and distemper vaccinations.  She is negative for FIV/FeLV.  She gets along with other cats, but her behavior around dogs and children is unknown."
664,"IF YOU ARE INTERESTED IN ADOPTING PAULINA, PLEASE CONTACT KATHY FOR MORE INFORMATION: katsmyname@icloud.com OR CALL: 917-667-2569. 

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

Scared and hungry, born about April, 2016, Paulina was found running around in my backyard when she was 3 months old.  She is now 5 months old and as playful and sweet as she can be!  She is very playful and sweet and loves to be scratched under her neck and shows her appreciation by purring very loudly! She is looking for someone to give her a second chance in life.  Are you that someone?

Paulina is spayed and has bee vaccinated for rabies and distemper.  She is negative for feline leukemia and feline AIDS."
665,"IF YOU ARE INTERESTED IN ADOPTING GRACE, PLEASE CONTACT KATHY FOR MORE INFORMATION: katsmyname@icloud.com OR CALL: 917-667-2569. 

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

Born about April, 2016, Grace was part of a trap and return project. We had thought that she was a feral kitten until we were ready to put her back out.Then  we realized that she was actually extremely sweet and lovable! She loves to play, but she is also a very sweet and calm kitten. She has a beautiful coat of a silvery gray. Let's give Grace a second chance at life!"
666,"IF YOU ARE INTERESTED IN ADOPTING LULU, PLEASE CONTACT JAN FOR MORE INFORMATION: jma212@hotmail.com OR CALL: 212-866-4041.

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

Born approximately in October, 2009, LuLu was abandoned on the corner of 118th and Lenox Ave in Harlem in her carrier. I picked her up and found out she was a super friendly sweet cat. She is very affectionate and loves pets, treats, play and just hanging out. She would be fine as a single cat, but may also like to have a friend. Right now she waits for me to get home and shows me how happy she is to see me.  She now lives with me, but I cannot keep her. There will be an adoption fee of $20."
667,"IF YOU ARE INTERESTED IN ADOPTING STONE, PLEASE CONTACT eastharlemkitty@aol.com  FOR MORE INFORMATION.

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

Please meet this STUNNINGLY Beautiful  Cuddler : STONE 
This wonderful and graceful 2 year young  teenager was rescued out of a stray colony in East Harlem and is nothing than a pure joy in feline affection and tender beauty.
It's barely to believe that this beautiful and sensitive kitty survived the harsh environment and maintained their calm and gentle features. 
STONE is a big and warm-hearted fellow with a magnificent royal feature in his coat, stunningly green eyes and the longest whiskers ever seen. He likes to be in charge always watching over ""his foster empire"" and particular his foster sister Louise that all are ok and content. But unlike his name, Stone is a real feline soft ball that will melt your heart the first minute you meet him. When the time is right, he let you know with head butts and deep purring sounds that he is ready for love and affection ,sitting next to you demanding being petted or  even flipping over and showing his belly to emphasize his gratitude to be safe and inside!

https://www.youtube.com/watch?v=cBjAIZiXpyg

Otherwise he can be also such a goofball as well, chasing toys, rolling around and playing with his sisters  Shelby or Louise, enjoying life in the fullest. 

Please see more pictures of this  gorgeous boy at:
https://www.allpaws.com/adopt-a-cat/domestic-short-hair/5243818

As Stone is enjoying very much furry companionship and LOVES his sister Louise we would like to find for him a furever home with her.  
Stone is fully vetted with all shots, neutered/spayed, tested negative for FIV/FELV and are ready for their forever home - may be yours?

Please email me if would like to meet this stunningly beautiful and handsome furry companion!
and check out all our still available furry angels at:
http://www.adoptapet.com/adoption_rescue/84295.html#featured"
668,"IF YOU ARE INTERESTED IN ADOPTING ANGELINA, PLEASE CONTACT eastharlemkitty@aol.com  FOR MORE INFORMATION.

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

Please meet our beautiful ANGELINA - A true Feline Furball with a SPARK! 
This under 1 year old gorgeous kitty was found abandoned in a parking lot and, when approached by her rescuer, she alerted him with a tiny meow that she was desperate to get inside and of course her rescuer didn't hesitate one second to do exactly this. 

This kitty was clearly exhausted beyond belief looking for a safe place to sleep and made endless power naps in her foster home. After she felt safe and settled in comfortably, it soon became very apparent how much affection and sparkly character was hidden under her a bit reserved demeanor! 

Angelina is a real funny furball, goofy and energetic, super playful chasing balls and mousies and amusing herself endlessly with bottle corks (red wine preferred) batting them back and forth. She loves other kitties and is running with her foster siblings around and playing hide and seek as well as rubbing against them to show her love. All she wants is fun, fun, fun but also love and attention. When the time is right, she will come up to you and encourage you tenderly with her head and begging with her golden eyes to be loved, petted and feeling safe showing her true affection to you. Her favorite place is sitting next to her foster mom on her favorite chair watching TV with her and patiently waiting that she will give her some more attention during commercials. 

Her foster mom's heart is always filled with pride and joy how much Angelina developed into such a happy and affectionate young sparkling teenager, and surely she will melt your heart with her gentle demeanor and soul the first time you meet her . 

Please see more pictures at: https://www.allpaws.com/adopt-a-cat/domestic-short-hair-mix-tabby/5878810

Angelina is an under one year old, healthy kitty, fully vetted including spayed, dewormed / deflead, , vaccinated, tested  negative for FIV/FELV and microchipped.

Come and meet our feline version of  Angelina Jolie and get swept away by her captivating charm!   

And please check out all our available furry angels at: 
http://www.adoptapet.com/adoption_rescue/84295.html#featured"
669,"IF YOU ARE INTERESTED IN ADOPTING Keanu, PLEASE CONTACT   eastharlemkitty@aol.com     FOR MORE INFORMATION.

The New York City Feral Cat Initiative (NYCFCI) is posting this ad as a courtesy for the rescuer named above.  

The NYCFCI is not fostering this cat and cannot process adoption applications.

This little lover boy KEANU was dumped in a community garden and immediately running up to his rescuer to ensure with the sweetest meow he is ready for a life back inside showing his tenderness and friendlyness clearly apparent. His cute face markings are giving him the purrfect finish to a true feline companion!
This loving and fun furball is that kind of feline soul that will look you straight into your eyes while being petted, will  try to give kisses and will show his deepest gratitude with an immense purring and belly exposing that you are paying attention to him and giving him a little piece of your heart. He will head-butt your extended hand every chance he get, giving paws and  expressing his joy, contentment and affection to his human buddy. 
KEANU is a true personal assistant that will welcome you at the door, circling around your legs letting you know how much he missed you and will enjoy playtime and attention to the fullest. He enjoys conversations and will always respond when you speak to him. At any time he is ready for playing and goofing around, but also likes to snuggle up and hang out on the couch watching tv with you. He also enjoys being picked up if it means he will get even more attention and love. And if he thinks you are really busy with something else he may climb on your shoulder - just making sure you don't forget him. We can only imagine what a loving affectionate boy he will be in his future furever home!  

Please see more pictures at: https://www.allpaws.com/adopt-a-cat/domestic-short-hair/6727960

KEANU is a very easygoing, energetic and very playful feline fellow that really needs a playmate (would do well with a younger cat or kitten) to be completely happy! During his adventures in his future furever home he would love to have a furry partner in crime  that is not scared by a little bit of a mischievous troublemaker bouncing around.

He is about  2 year young, tested negative for FIV/FeLV and any parasites, neutered, fully vaccinated and microchipped!
Please don't hesitate to inquire about this very handsome and sweet boy who is so deserving of wonderful new life; maybe with you?

Also check out our available furry angels 
http://www.adoptapet.com/adoption_rescue/84295.html#featured
"
